Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Month Name,Cost
1/23/2022,Camera,Electronics,East,7,1169,264.37,January,904.63
2/14/2024,Camera,Electronics,West,8,9232,880.52,February,8351.48
10/9/2023,Headphones,Accessories,South,4,1396,135.48,October,1260.52
1/23/2024,Camera,Electronics,North,9,10188,1408.18,January,8779.82
9/13/2022,Monitor,Accessories,West,2,222,23.65,September,198.35
4/3/2024,Monitor,Accessories,West,2,1328,358.07,April,969.93
11/6/2024,Printer,Office,East,9,5085,488.63,November,4596.37
8/2/2024,Mouse,Accessories,West,3,1245,229.73,August,1015.27
8/18/2022,Tablet,Electronics,South,2,960,124.02,August,835.98
3/3/2024,Smartphone,Electronics,West,9,5553,329.79,March,5223.21
9/10/2023,Keyboard,Accessories,North,2,1790,236.76,September,1553.24
7/11/2024,Keyboard,Accessories,West,8,2712,247.84,July,2464.16
5/6/2024,Laptop,Electronics,North,1,632,89.14,May,542.86
1/13/2022,Headphones,Accessories,South,8,4904,520.74,January,4383.26
12/5/2022,Keyboard,Accessories,South,1,361,58.8,December,302.2
2/11/2022,Printer,Office,West,9,7290,841.07,February,6448.93
3/8/2024,Smartwatch,Electronics,South,4,2052,181.64,March,1870.36
5/21/2024,Mouse,Accessories,North,3,1842,112.85,May,1729.15
12/6/2023,Mouse,Accessories,North,9,10593,2488.69,December,8104.31
8/28/2022,Camera,Electronics,South,6,1218,129.36,August,1088.64
11/19/2023,Mouse,Accessories,South,5,4240,426.41,November,3813.59
10/29/2024,Keyboard,Accessories,East,2,226,38.52,October,187.48
3/25/2022,Camera,Electronics,East,6,5154,1072.8,March,4081.2
7/30/2023,Mouse,Accessories,North,6,1236,304.88,July,931.12
11/14/2022,Tablet,Electronics,South,1,1179,159.42,November,1019.58
12/29/2024,Printer,Office,West,5,2275,313.5,December,1961.5
5/21/2023,Smartwatch,Electronics,North,7,6188,1231.3,May,4956.7
12/16/2023,Headphones,Accessories,West,3,2946,666.99,December,2279.01
9/10/2023,Headphones,Accessories,South,5,5085,1172.12,September,3912.88
5/2/2022,Keyboard,Accessories,North,2,712,205.53,May,506.47
2/3/2023,Smartwatch,Electronics,East,6,648,62.25,February,585.75
2/2/2023,Mouse,Accessories,North,5,2735,483.2,February,2251.8
12/26/2022,Printer,Office,North,6,2910,173.45,December,2736.55
5/15/2022,Smartwatch,Electronics,South,1,263,69.39,May,193.61
12/5/2023,Smartphone,Electronics,North,2,876,66.68,December,809.32
11/5/2023,Mouse,Accessories,West,1,913,162.24,November,750.76
10/13/2024,Laptop,Electronics,South,9,594,93.92,October,500.08
2/27/2022,Headphones,Accessories,South,2,956,202.14,February,753.86
6/17/2024,Laptop,Electronics,East,7,7301,2026.43,June,5274.57
5/14/2023,Headphones,Accessories,South,6,5754,1628.61,May,4125.39
6/21/2022,Headphones,Accessories,East,4,1372,274.47,June,1097.53
7/8/2022,Headphones,Accessories,North,8,920,214.27,July,705.73
1/18/2024,Smartphone,Electronics,North,3,885,150.79,January,734.21
12/30/2024,Camera,Electronics,North,1,379,39.41,December,339.59
9/9/2024,Headphones,Accessories,West,8,1024,201.92,September,822.08
5/4/2024,Keyboard,Accessories,West,4,4312,388.48,May,3923.52
6/6/2023,Mouse,Accessories,East,5,5030,540.73,June,4489.27
1/31/2022,Smartphone,Electronics,West,2,1438,315.83,January,1122.17
4/7/2022,Keyboard,Accessories,South,1,419,108.36,April,310.64
2/24/2022,Headphones,Accessories,East,3,3519,935.72,February,2583.28
4/3/2022,Tablet,Electronics,East,8,2912,451.97,April,2460.03
2/20/2023,Smartphone,Electronics,North,5,4005,226.09,February,3778.91
8/22/2023,Smartwatch,Electronics,South,5,2075,271.71,August,1803.29
2/23/2023,Laptop,Electronics,South,2,120,7.74,February,112.26
8/12/2024,Camera,Electronics,North,4,564,32.8,August,531.2
10/1/2023,Smartwatch,Electronics,East,2,486,62.58,October,423.42
4/15/2023,Smartwatch,Electronics,East,2,1488,342.87,April,1145.13
2/24/2023,Laptop,Electronics,West,6,3096,277.68,February,2818.32
11/4/2022,Smartwatch,Electronics,West,8,6488,1845.07,November,4642.93
4/11/2024,Smartwatch,Electronics,West,4,4284,848.44,April,3435.56
7/5/2022,Smartwatch,Electronics,North,8,1864,110.81,July,1753.19
5/8/2024,Camera,Electronics,West,5,4435,954.12,May,3480.88
10/3/2024,Camera,Electronics,East,4,3296,460.98,October,2835.02
5/5/2023,Mouse,Accessories,East,3,780,217.92,May,562.08
6/2/2022,Smartwatch,Electronics,East,7,4396,962.61,June,3433.39
5/2/2023,Keyboard,Accessories,South,6,1362,202.68,May,1159.32
1/13/2022,Mouse,Accessories,East,7,3843,378.03,January,3464.97
9/9/2022,Printer,Office,East,2,2080,450.24,September,1629.76
4/7/2022,Mouse,Accessories,South,5,1210,201.45,April,1008.55
11/15/2023,Printer,Office,West,3,2316,356.5,November,1959.5
7/18/2023,Monitor,Accessories,West,6,3366,614.22,July,2751.78
6/7/2024,Tablet,Electronics,West,9,6507,1075.51,June,5431.49
5/14/2024,Mouse,Accessories,South,1,384,35.36,May,348.64
1/5/2022,Laptop,Electronics,South,5,3625,563.95,January,3061.05
12/14/2022,Tablet,Electronics,South,1,400,45.16,December,354.84
2/22/2022,Monitor,Accessories,North,5,2880,209.58,February,2670.42
3/28/2023,Printer,Office,West,6,1608,302.32,March,1305.68
2/8/2023,Headphones,Accessories,South,2,1574,196.84,February,1377.16
9/13/2024,Keyboard,Accessories,East,3,2478,584.37,September,1893.63
9/20/2024,Headphones,Accessories,East,8,8872,1486.58,September,7385.42
3/24/2024,Printer,Office,East,8,2320,668.63,March,1651.37
7/29/2023,Headphones,Accessories,West,3,171,9.02,July,161.98
11/20/2024,Keyboard,Accessories,South,8,4536,627.13,November,3908.87
6/9/2024,Headphones,Accessories,South,3,1308,73.28,June,1234.72
10/27/2022,Laptop,Electronics,North,4,4048,641.23,October,3406.77
5/29/2022,Tablet,Electronics,East,9,4041,963.58,May,3077.42
5/24/2024,Headphones,Accessories,South,5,5665,332.46,May,5332.54
11/29/2023,Mouse,Accessories,South,6,6876,1029.92,November,5846.08
3/2/2023,Monitor,Accessories,South,1,617,145.37,March,471.63
9/15/2022,Monitor,Accessories,South,6,1440,130.4,September,1309.6
4/17/2024,Smartwatch,Electronics,East,8,472,116.36,April,355.64
6/30/2023,Laptop,Electronics,North,5,5640,1227.77,June,4412.23
10/26/2022,Headphones,Accessories,West,6,2640,668.12,October,1971.88
7/13/2024,Smartphone,Electronics,South,3,768,72.67,July,695.33
2/22/2024,Keyboard,Accessories,South,1,725,81.96,February,643.04
4/28/2024,Headphones,Accessories,North,8,1080,210.69,April,869.31
10/30/2024,Headphones,Accessories,South,1,393,40.34,October,352.66
6/11/2024,Smartwatch,Electronics,North,4,1264,371.92,June,892.08
9/3/2022,Headphones,Accessories,South,9,4797,1193.95,September,3603.05
3/27/2022,Tablet,Electronics,East,8,2080,151.14,March,1928.86
2/16/2022,Camera,Electronics,West,4,3812,312.8,February,3499.2
2/25/2024,Mouse,Accessories,West,5,3695,463.57,February,3231.43
1/31/2022,Mouse,Accessories,South,1,1159,344.22,January,814.78
8/6/2024,Tablet,Electronics,West,9,4149,605.52,August,3543.48
12/5/2023,Keyboard,Accessories,East,2,1446,171.73,December,1274.27
7/24/2024,Laptop,Electronics,South,1,225,48.82,July,176.18
12/9/2022,Headphones,Accessories,South,1,355,26.8,December,328.2
9/15/2023,Tablet,Electronics,West,7,3164,166.4,September,2997.6
10/28/2022,Smartwatch,Electronics,East,1,498,38.67,October,459.33
4/28/2023,Headphones,Accessories,South,5,1315,217.79,April,1097.21
9/13/2024,Headphones,Accessories,North,5,2805,438.89,September,2366.11
11/1/2022,Monitor,Accessories,East,5,5180,726.62,November,4453.38
6/7/2022,Camera,Electronics,North,5,4045,203.35,June,3841.65
6/22/2024,Laptop,Electronics,North,9,8793,2262.43,June,6530.57
8/8/2024,Headphones,Accessories,South,8,2592,526.38,August,2065.62
2/8/2022,Keyboard,Accessories,East,7,7819,1708.84,February,6110.16
7/11/2024,Smartwatch,Electronics,North,7,2919,325.35,July,2593.65
6/3/2023,Printer,Office,South,3,768,85.37,June,682.63
12/2/2023,Smartphone,Electronics,West,2,1736,388.09,December,1347.91
7/18/2023,Smartwatch,Electronics,South,7,6293,389.22,July,5903.78
3/21/2024,Headphones,Accessories,South,6,3684,477.02,March,3206.98
12/24/2024,Printer,Office,South,9,8370,1064.65,December,7305.35
8/24/2023,Keyboard,Accessories,South,4,3788,875.54,August,2912.46
8/22/2023,Laptop,Electronics,West,8,8296,1884.18,August,6411.82
10/10/2022,Tablet,Electronics,West,5,325,21.01,October,303.99
8/16/2024,Camera,Electronics,North,2,2216,444.36,August,1771.64
1/31/2022,Laptop,Electronics,North,8,7064,1873.02,January,5190.98
8/8/2024,Mouse,Accessories,East,9,2538,575.41,August,1962.59
3/13/2024,Headphones,Accessories,North,1,1151,77.22,March,1073.78
1/18/2022,Keyboard,Accessories,East,1,717,137.27,January,579.73
1/12/2022,Smartwatch,Electronics,East,8,3048,444.3,January,2603.7
2/19/2024,Keyboard,Accessories,South,3,2070,163.23,February,1906.77
8/14/2023,Camera,Electronics,East,5,3630,537.93,August,3092.07
4/13/2022,Tablet,Electronics,East,7,896,219.98,April,676.02
2/29/2024,Tablet,Electronics,East,7,1981,311.44,February,1669.56
7/16/2023,Headphones,Accessories,West,6,7140,605.22,July,6534.78
4/13/2023,Monitor,Accessories,North,5,1015,85.06,April,929.94
8/12/2024,Headphones,Accessories,North,4,524,52.31,August,471.69
7/19/2023,Smartwatch,Electronics,North,2,1678,372.78,July,1305.22
5/26/2023,Tablet,Electronics,South,4,3260,969.76,May,2290.24
10/18/2024,Headphones,Accessories,South,5,720,214.31,October,505.69
5/4/2024,Printer,Office,West,4,1792,417.99,May,1374.01
6/18/2022,Tablet,Electronics,South,9,3096,505.08,June,2590.92
9/6/2024,Keyboard,Accessories,South,5,1400,273.39,September,1126.61
2/5/2023,Smartwatch,Electronics,North,4,508,37.94,February,470.06
9/16/2022,Tablet,Electronics,East,7,2646,380.83,September,2265.17
3/7/2024,Mouse,Accessories,East,1,357,79.86,March,277.14
12/28/2023,Tablet,Electronics,North,1,373,53.15,December,319.85
3/24/2023,Smartphone,Electronics,East,1,266,55.52,March,210.48
10/7/2024,Smartphone,Electronics,North,4,344,25.7,October,318.3
6/17/2024,Smartphone,Electronics,North,7,1806,308.92,June,1497.08
3/10/2023,Printer,Office,North,9,7281,396.28,March,6884.72
6/28/2024,Smartwatch,Electronics,West,7,3094,463.72,June,2630.28
6/2/2024,Keyboard,Accessories,East,2,252,67.37,June,184.63
4/27/2022,Camera,Electronics,East,9,2691,761.16,April,1929.84
4/26/2024,Printer,Office,West,6,990,102.83,April,887.17
6/5/2022,Smartwatch,Electronics,South,4,3236,655.18,June,2580.82
4/27/2022,Laptop,Electronics,East,4,1076,124.56,April,951.44
8/10/2022,Tablet,Electronics,North,4,1428,160.54,August,1267.46
4/22/2022,Keyboard,Accessories,East,5,1000,292.04,April,707.96
6/10/2022,Smartwatch,Electronics,South,9,3429,998.82,June,2430.18
10/17/2023,Monitor,Accessories,West,5,4730,1416.1,October,3313.9
11/4/2023,Monitor,Accessories,South,6,6630,512.6,November,6117.4
10/22/2024,Camera,Electronics,South,7,2296,138.93,October,2157.07
1/15/2023,Monitor,Accessories,East,7,7420,1107.31,January,6312.69
4/23/2022,Printer,Office,South,7,2338,531.5,April,1806.5
6/11/2022,Keyboard,Accessories,South,7,4039,420.29,June,3618.71
5/19/2023,Laptop,Electronics,East,2,990,76.87,May,913.13
8/5/2023,Laptop,Electronics,West,1,733,54.11,August,678.89
1/24/2024,Smartphone,Electronics,East,3,2421,334.61,January,2086.39
3/14/2024,Keyboard,Accessories,East,8,832,214.81,March,617.19
5/13/2022,Smartwatch,Electronics,East,1,483,98.15,May,384.85
2/27/2023,Keyboard,Accessories,North,6,2508,480.48,February,2027.52
10/1/2023,Keyboard,Accessories,North,7,4032,426.13,October,3605.87
4/15/2022,Keyboard,Accessories,East,8,3208,840.97,April,2367.03
5/10/2024,Smartwatch,Electronics,South,6,3402,857.61,May,2544.39
12/6/2024,Headphones,Accessories,North,1,541,52.5,December,488.5
2/8/2022,Smartwatch,Electronics,West,7,1806,129.6,February,1676.4
8/3/2024,Headphones,Accessories,South,3,2433,515.28,August,1917.72
11/10/2023,Keyboard,Accessories,East,6,5880,454.19,November,5425.81
5/24/2023,Mouse,Accessories,West,3,3375,451.5,May,2923.5
5/30/2024,Tablet,Electronics,North,8,6960,1913.58,May,5046.42
8/6/2024,Keyboard,Accessories,West,4,316,32.79,August,283.21
10/10/2022,Tablet,Electronics,North,9,1404,89.43,October,1314.57
3/8/2024,Keyboard,Accessories,North,9,5823,478.22,March,5344.78
5/16/2024,Headphones,Accessories,South,6,2790,719.15,May,2070.85
5/31/2024,Tablet,Electronics,West,7,1169,69.41,May,1099.59
10/26/2023,Printer,Office,East,8,6016,406.13,October,5609.87
10/15/2022,Smartwatch,Electronics,North,7,7154,1177.51,October,5976.49
1/29/2024,Keyboard,Accessories,West,2,370,102.74,January,267.26
3/16/2024,Monitor,Accessories,West,1,430,113.57,March,316.43
4/28/2022,Smartwatch,Electronics,West,1,946,280.53,April,665.47
5/20/2024,Tablet,Electronics,South,8,984,73.84,May,910.16
11/26/2022,Keyboard,Accessories,East,9,1467,372.17,November,1094.83
8/16/2023,Smartphone,Electronics,South,4,2444,155.42,August,2288.58
11/2/2023,Mouse,Accessories,North,9,8640,1254.3,November,7385.7
7/17/2023,Smartwatch,Electronics,West,9,3861,536.04,July,3324.96
7/24/2022,Keyboard,Accessories,North,1,868,60.12,July,807.88
11/3/2024,Laptop,Electronics,South,9,1746,260.5,November,1485.5
8/19/2024,Printer,Office,South,1,915,129.08,August,785.92
9/15/2024,Smartwatch,Electronics,East,9,3591,423,September,3168
1/28/2023,Camera,Electronics,East,6,2562,612.36,January,1949.64
11/28/2022,Smartwatch,Electronics,West,9,5382,1037.04,November,4344.96
11/18/2024,Smartwatch,Electronics,East,4,2792,170.96,November,2621.04
4/23/2022,Headphones,Accessories,East,4,2160,631.9,April,1528.1
5/23/2023,Monitor,Accessories,West,7,6377,1332.86,May,5044.14
5/17/2024,Smartphone,Electronics,East,8,5264,1051.5,May,4212.5
12/18/2023,Laptop,Electronics,North,2,1346,196.5,December,1149.5
8/19/2023,Camera,Electronics,South,7,7301,1311.65,August,5989.35
4/20/2023,Keyboard,Accessories,South,2,2016,198.26,April,1817.74
6/30/2022,Laptop,Electronics,North,6,1266,220.5,June,1045.5
4/11/2023,Mouse,Accessories,West,2,140,35.18,April,104.82
7/22/2024,Camera,Electronics,East,8,6520,1073.62,July,5446.38
2/19/2022,Keyboard,Accessories,East,1,582,29.91,February,552.09
3/10/2024,Printer,Office,West,1,245,14.5,March,230.5
4/27/2024,Mouse,Accessories,South,1,504,143.12,April,360.88
10/6/2022,Monitor,Accessories,South,6,6834,1211.75,October,5622.25
10/1/2022,Headphones,Accessories,West,8,5712,1191.02,October,4520.98
5/9/2023,Laptop,Electronics,South,5,4485,347.99,May,4137.01
6/2/2024,Headphones,Accessories,West,8,2304,291.46,June,2012.54
6/23/2024,Mouse,Accessories,North,6,6576,815.56,June,5760.44
11/16/2022,Keyboard,Accessories,South,9,10629,2843.54,November,7785.46
3/12/2022,Camera,Electronics,East,1,706,153.59,March,552.41
4/16/2022,Headphones,Accessories,South,1,977,103.82,April,873.18
4/16/2023,Smartwatch,Electronics,South,4,776,73.16,April,702.84
10/12/2022,Tablet,Electronics,West,4,3932,309.43,October,3622.57
10/29/2022,Keyboard,Accessories,East,3,1263,368.46,October,894.54
8/1/2022,Keyboard,Accessories,East,8,7064,745.24,August,6318.76
4/20/2023,Keyboard,Accessories,West,4,4740,746.77,April,3993.23
3/25/2024,Printer,Office,South,7,4522,1137.23,March,3384.77
12/28/2023,Tablet,Electronics,South,7,2009,183.19,December,1825.81
4/18/2024,Smartphone,Electronics,East,2,2110,548.12,April,1561.88
9/26/2024,Mouse,Accessories,West,1,95,6.97,September,88.03
11/19/2023,Smartwatch,Electronics,East,1,384,83.58,November,300.42
4/23/2023,Tablet,Electronics,North,3,3471,200.08,April,3270.92
6/20/2023,Tablet,Electronics,West,4,2048,507.01,June,1540.99
8/5/2022,Monitor,Accessories,South,8,9296,2581.06,August,6714.94
5/28/2022,Laptop,Electronics,West,8,5272,1188.16,May,4083.84
1/18/2024,Headphones,Accessories,East,1,619,127.58,January,491.42
4/27/2023,Laptop,Electronics,North,1,448,53.2,April,394.8
6/10/2022,Keyboard,Accessories,North,9,5004,1313.13,June,3690.87
12/5/2023,Keyboard,Accessories,North,4,4716,704.99,December,4011.01
5/11/2022,Printer,Office,West,9,7506,827.17,May,6678.83
1/11/2024,Keyboard,Accessories,North,7,4095,883.56,January,3211.44
7/31/2024,Smartwatch,Electronics,North,7,4459,1037.27,July,3421.73
10/31/2022,Tablet,Electronics,South,5,620,62.49,October,557.51
8/17/2022,Smartwatch,Electronics,West,2,2362,185.89,August,2176.11
3/28/2022,Printer,Office,North,2,606,154.99,March,451.01
7/26/2024,Camera,Electronics,East,4,1084,134.42,July,949.58
2/4/2022,Laptop,Electronics,North,8,2880,315.87,February,2564.13
4/20/2023,Laptop,Electronics,West,8,4544,727.05,April,3816.95
9/8/2024,Mouse,Accessories,West,4,556,85.63,September,470.37
11/30/2023,Laptop,Electronics,North,5,505,71.97,November,433.03
3/3/2023,Tablet,Electronics,West,5,2595,774.2,March,1820.8
1/24/2023,Headphones,Accessories,South,5,2820,737.68,January,2082.32
10/29/2023,Keyboard,Accessories,East,2,1018,297.21,October,720.79
3/4/2023,Laptop,Electronics,East,4,944,176.56,March,767.44
8/30/2023,Tablet,Electronics,East,1,610,44.99,August,565.01
5/25/2024,Camera,Electronics,South,4,912,81.65,May,830.35
4/2/2023,Monitor,Accessories,West,9,10413,1738.63,April,8674.37
7/27/2023,Printer,Office,West,8,2176,398.29,July,1777.71
1/4/2022,Printer,Office,East,6,6108,1488.4,January,4619.6
2/14/2024,Mouse,Accessories,West,2,1148,173.89,February,974.11
5/1/2024,Monitor,Accessories,East,8,8824,597.1,May,8226.9
6/17/2022,Headphones,Accessories,North,5,2240,159.58,June,2080.42
2/17/2022,Camera,Electronics,North,2,1312,386.79,February,925.21
2/2/2023,Laptop,Electronics,South,9,10620,2946.93,February,7673.07
9/30/2024,Tablet,Electronics,East,2,2178,574.4,September,1603.6
5/12/2024,Monitor,Accessories,East,3,1671,94.52,May,1576.48
7/28/2024,Monitor,Accessories,East,3,2025,355.59,July,1669.41
11/1/2024,Mouse,Accessories,East,6,2886,355.32,November,2530.68
7/27/2024,Printer,Office,East,2,1868,307.32,July,1560.68
1/8/2023,Headphones,Accessories,East,4,3280,826.94,January,2453.06
5/18/2022,Tablet,Electronics,West,2,1768,375.86,May,1392.14
12/19/2022,Camera,Electronics,West,7,6937,1753.02,December,5183.98
9/21/2024,Smartwatch,Electronics,North,6,3012,307.47,September,2704.53
9/19/2024,Headphones,Accessories,South,3,777,147.93,September,629.07
2/16/2024,Smartphone,Electronics,East,6,4056,452.14,February,3603.86
11/29/2024,Printer,Office,South,4,3212,514.92,November,2697.08
8/3/2024,Smartwatch,Electronics,West,1,952,179.4,August,772.6
5/29/2022,Smartphone,Electronics,North,3,1674,106.24,May,1567.76
2/13/2024,Smartwatch,Electronics,East,5,4315,1019.91,February,3295.09
12/15/2023,Mouse,Accessories,North,7,1722,162.39,December,1559.61
9/14/2022,Keyboard,Accessories,South,5,2895,334.35,September,2560.65
7/28/2023,Tablet,Electronics,North,2,1280,335.22,July,944.78
4/10/2022,Headphones,Accessories,East,5,4295,414.42,April,3880.58
8/7/2022,Printer,Office,South,6,4434,306.63,August,4127.37
7/9/2022,Keyboard,Accessories,North,6,3816,623.78,July,3192.22
4/9/2024,Headphones,Accessories,East,7,6335,1137.08,April,5197.92
11/11/2024,Mouse,Accessories,West,3,315,78.41,November,236.59
11/27/2024,Camera,Electronics,East,2,626,168.82,November,457.18
